Temperature;Humidity;Windspeed;UV;Season;Weather
13.0;89;8.0;1;Winter;Rainy
23.0;57;9.0;9;Summer;Sunny
-4.0;84;11.0;1;Winter;Snowy
40.0;66;3.5;11;Summer;Sunny
33.0;31;6.5;7;Summer;Sunny
52.0;80;2.0;11;Spring;Cloudy
47.0;71;21.0;3;Winter;Rainy
13.0;56;10.0;4;Spring;Cloudy
-7.0;94;10.5;0;Winter;Snowy
32.0;61;1.0;1;Winter;Cloudy
-6.0;68;6.5;0;Winter;Snowy
23.0;64;3.0;1;Winter;Cloudy
-7.0;93;10.5;1;Winter;Snowy
35.0;97;18.5;9;Autumn;Cloudy
10.0;85;15.5;1;Spring;Rainy
10.0;75;6.5;3;Spring;Rainy
35.0;107;3.0;7;Summer;Cloudy
40.0;46;2.5;6;Summer;Sunny
33.0;69;1.5;3;Autumn;Cloudy
20.0;77;8.5;2;Spring;Rainy
-4.0;92;13.0;0;Winter;Snowy
14.0;88;6.5;0;Autumn;Rainy
-6.0;98;13.0;0;Winter;Snowy
27.0;88;16.0;5;Summer;Cloudy
-6.0;38;8.5;13;Winter;Cloudy
35.0;55;9.0;5;Spring;Sunny
32.0;71;7.5;2;Summer;Cloudy
12.0;54;4.5;4;Winter;Cloudy
20.0;88;17.0;2;Winter;Rainy
-9.0;89;8.0;1;Winter;Snowy
4.0;107;1.0;3;Winter;Snowy
0.0;63;18.0;0;Winter;Snowy
4.0;65;4.0;1;Winter;Snowy
32.0;58;3.5;8;Autumn;Sunny
20.0;55;7.5;2;Winter;Cloudy
20.0;50;15.0;3;Autumn;Cloudy
12.0;74;6.5;3;Winter;Rainy
-6.0;49;13.5;11;Summer;Snowy
32.0;31;3.5;8;Autumn;Sunny
11.0;63;7.0;4;Winter;Cloudy
25.0;90;15.0;12;Autumn;Sunny
56.0;83;42.5;3;Winter;Rainy
29.0;89;12.0;1;Winter;Rainy
29.0;66;9.5;2;Winter;Cloudy
-4.0;74;7.5;1;Winter;Snowy
-5.0;63;15.0;3;Autumn;Sunny
28.0;63;17.0;0;Summer;Rainy
34.0;66;3.5;6;Spring;Sunny
32.0;75;5.5;4;Autumn;Cloudy
36.0;51;8.5;9;Summer;Sunny
0.0;60;14.0;1;Winter;Snowy
27.0;98;3.0;5;Summer;Cloudy
3.0;70;2.0;12;Autumn;Sunny
-1.0;86;0.0;1;Winter;Snowy
-1.0;78;13.0;0;Winter;Snowy
41.0;63;6.5;9;Spring;Sunny
-2.0;95;13.0;1;Winter;Snowy
4.0;81;9.5;1;Winter;Snowy
-5.0;74;10.0;3;Autumn;Snowy
28.0;91;11.5;14;Summer;Sunny
22.0;53;3.0;6;Winter;Sunny
34.0;20;4.5;6;Summer;Rainy
-8.0;78;10.0;1;Winter;Snowy
34.0;63;5.0;3;Autumn;Rainy
34.0;44;10.0;6;Autumn;Sunny
18.0;77;15.5;2;Summer;Rainy
21.0;64;7.5;10;Summer;Sunny
33.0;47;0.5;5;Autumn;Sunny
33.0;72;11.0;2;Autumn;Rainy
39.0;56;3.0;3;Autumn;Rainy
11.0;74;8.0;12;Summer;Cloudy
23.0;46;6.0;10;Summer;Sunny
-1.0;85;7.0;0;Winter;Snowy
29.0;60;7.5;2;Spring;Rainy
-6.0;60;3.0;0;Winter;Snowy
-8.0;71;7.5;0;Winter;Snowy
26.0;37;5.0;7;Spring;Sunny
24.0;51;10.5;4;Autumn;Cloudy
1.0;70;18.5;1;Winter;Snowy
12.0;73;13.5;3;Spring;Cloudy
49.0;79;13.0;5;Winter;Cloudy
23.0;60;6.0;5;Autumn;Sunny
10.0;84;16.0;2;Autumn;Rainy
2.0;75;11.0;1;Winter;Snowy
-9.0;74;10.0;1;Winter;Snowy
16.0;80;9.0;6;Spring;Sunny
31.0;46;6.0;6;Summer;Sunny
11.0;59;8.5;2;Winter;Cloudy
29.0;51;12.5;2;Autumn;Cloudy
31.0;81;9.5;2;Summer;Rainy
-5.0;94;5.5;0;Winter;Snowy
43.0;52;10.0;7;Summer;Rainy
32.0;57;8.5;2;Summer;Cloudy
23.0;42;1.5;5;Winter;Sunny
16.0;71;15.0;2;Spring;Cloudy
44.0;26;4.0;11;Summer;Sunny
22.0;32;6.5;8;Autumn;Sunny
33.0;58;8.0;10;Spring;Sunny
30.0;80;10.0;1;Spring;Rainy
21.0;68;17.5;1;Spring;Rainy
26.0;87;16.0;2;Summer;Rainy
29.0;54;9.0;6;Summer;Sunny
27.0;60;8.0;2;Autumn;Rainy
-6.0;70;9.0;1;Winter;Snowy
39.0;59;1.0;2;Autumn;Cloudy
-1.0;74;16.5;0;Winter;Snowy
21.0;54;11.5;3;Winter;Cloudy
10.0;93;16.5;0;Autumn;Rainy
23.0;78;19.5;1;Spring;Rainy
37.0;40;2.0;5;Spring;Sunny
28.0;22;8.5;10;Autumn;Sunny
25.0;47;4.0;6;Winter;Sunny
45.0;107;13.5;1;Autumn;Rainy
-6.0;90;20.0;1;Winter;Snowy
25.0;31;4.5;5;Winter;Sunny
24.0;99;17.5;7;Spring;Cloudy
11.0;36;2.0;14;Autumn;Sunny
39.0;102;13.5;13;Summer;Sunny
21.0;88;11.0;3;Spring;Rainy
32.0;48;4.0;6;Autumn;Sunny
29.0;58;7.5;2;Autumn;Cloudy
-4.0;96;17.0;0;Winter;Snowy
14.0;96;10.5;2;Winter;Rainy
22.0;46;2.0;6;Winter;Sunny
23.0;67;9.0;9;Summer;Sunny
-5.0;69;12.5;1;Winter;Snowy
28.0;70;13.0;3;Autumn;Cloudy
10.0;62;0.5;1;Winter;Cloudy
28.0;97;10.0;2;Winter;Rainy
-20.0;89;12.5;5;Winter;Snowy
12.0;70;5.5;0;Autumn;Rainy
4.0;91;1.5;0;Winter;Snowy
34.0;70;13.5;1;Winter;Rainy
-8.0;61;18.5;0;Winter;Snowy
23.0;62;5.0;8;Winter;Sunny
43.0;50;3.0;6;Autumn;Sunny
-7.0;81;7.5;0;Winter;Snowy
14.0;82;18.0;10;Autumn;Rainy
25.0;92;31.0;6;Autumn;Rainy
4.0;69;8.5;0;Winter;Snowy
28.0;78;19.5;3;Summer;Rainy
19.0;69;11.0;1;Summer;Rainy
24.0;73;7.5;3;Autumn;Rainy
44.0;34;1.5;7;Spring;Sunny
20.0;73;11.0;1;Summer;Cloudy
-2.0;87;9.5;0;Winter;Snowy
17.0;94;18.0;2;Autumn;Rainy
4.0;70;5.0;12;Spring;Rainy
17.0;78;10.5;2;Winter;Rainy
17.0;51;13.5;3;Spring;Cloudy
-1.0;78;12.5;1;Winter;Snowy
34.0;49;8.5;9;Winter;Sunny
30.0;65;12.5;1;Autumn;Rainy
-15.0;79;14.5;11;Spring;Cloudy
41.0;25;4.5;6;Spring;Sunny
-7.0;70;4.5;1;Winter;Snowy
31.0;65;7.0;0;Summer;Rainy
-3.0;86;3.0;1;Winter;Snowy
46.0;47;2.5;10;Autumn;Sunny
26.0;79;0.5;1;Autumn;Cloudy
-1.0;91;5.5;0;Winter;Snowy
-10.0;90;10.0;1;Winter;Snowy
77.0;79;12.5;3;Spring;Sunny
26.0;66;8.5;2;Winter;Cloudy
-5.0;65;10.5;1;Winter;Snowy
15.0;94;14.5;3;Spring;Rainy
-9.0;92;6.5;1;Winter;Snowy
16.0;50;9.0;1;Autumn;Cloudy
1.0;73;5.5;1;Winter;Snowy
-10.0;64;5.0;1;Winter;Snowy
42.0;45;5.0;11;Spring;Sunny
20.0;72;36.0;10;Spring;Cloudy
28.0;63;4.5;11;Autumn;Sunny
15.0;89;17.0;3;Spring;Rainy
20.0;63;7.5;1;Spring;Cloudy
32.0;65;2.5;8;Summer;Sunny
24.0;91;7.5;7;Spring;Sunny
-10.0;66;13.0;0;Winter;Snowy
31.0;29;1.5;10;Spring;Sunny
37.0;79;0.0;10;Spring;Cloudy
-8.0;82;1.5;0;Winter;Snowy
12.0;64;11.5;4;Winter;Cloudy
49.0;60;11.5;7;Spring;Rainy
23.0;60;8.0;9;Winter;Sunny
2.0;73;6.0;0;Winter;Snowy
19.0;95;17.5;2;Spring;Rainy
30.0;107;5.0;7;Summer;Sunny
26.0;73;0.5;1;Winter;Cloudy
-1.0;96;3.5;0;Winter;Snowy
34.0;38;5.0;10;Winter;Sunny
24.0;73;9.0;9;Autumn;Cloudy
25.0;26;2.0;7;Winter;Sunny
46.0;31;7.5;6;Autumn;Rainy
24.0;46;5.0;9;Autumn;Sunny
11.0;44;2.5;6;Spring;Cloudy
24.0;89;6.5;0;Spring;Rainy
-19.0;77;8.0;0;Summer;Rainy
3.0;65;16.0;1;Winter;Snowy
28.0;76;9.0;2;Summer;Cloudy
14.0;64;3.0;4;Winter;Cloudy
20.0;78;9.5;1;Winter;Rainy
29.0;68;7.0;0;Summer;Rainy
11.0;77;5.5;2;Summer;Cloudy
1.0;103;35.5;13;Winter;Snowy
-11.0;87;28.5;13;Winter;Snowy
0.0;64;4.5;1;Winter;Snowy
11.0;84;35.5;8;Winter;Rainy
42.0;24;3.0;5;Spring;Sunny
24.0;94;7.0;1;Winter;Rainy
10.0;63;6.5;1;Winter;Cloudy
36.0;58;0.5;7;Spring;Sunny
-5.0;79;9.5;1;Winter;Snowy
2.0;97;14.0;0;Winter;Snowy
2.0;93;1.5;2;Winter;Snowy
0.0;72;14.5;14;Winter;Snowy
44.0;58;3.5;0;Winter;Snowy
29.0;48;7.0;5;Spring;Sunny
13.0;75;18.0;0;Autumn;Rainy
20.0;76;5.0;2;Autumn;Cloudy
-19.0;35;14.5;6;Winter;Snowy
70.0;94;36.0;6;Winter;Rainy
30.0;75;7.5;0;Autumn;Rainy
20.0;80;6.0;1;Winter;Rainy
28.0;67;0.5;9;Summer;Sunny
3.0;91;3.5;0;Winter;Snowy
-7.0;79;13.0;0;Winter;Snowy
20.0;55;6.5;1;Spring;Cloudy
31.0;70;19.5;6;Winter;Cloudy
16.0;68;4.5;2;Winter;Cloudy
13.0;69;8.0;1;Spring;Rainy
12.0;66;6.5;2;Autumn;Cloudy
37.0;74;18.0;0;Summer;Sunny
-1.0;71;2.0;0;Winter;Snowy
-4.0;90;9.0;1;Winter;Snowy
34.0;78;7.5;2;Winter;Rainy
14.0;65;16.5;0;Autumn;Rainy
-9.0;92;17.0;0;Winter;Snowy
24.0;62;9.0;8;Spring;Sunny
-17.0;92;29.0;5;Winter;Snowy
32.0;38;11.0;9;Autumn;Snowy
31.0;75;7.5;1;Autumn;Rainy
33.0;69;3.5;2;Summer;Cloudy
17.0;37;15.0;1;Winter;Snowy
2.0;91;9.0;1;Winter;Snowy
40.0;71;2.0;8;Winter;Sunny
-6.0;80;7.5;1;Winter;Snowy
12.0;66;8.0;0;Winter;Cloudy
30.0;61;4.0;10;Summer;Sunny
23.0;67;17.5;0;Summer;Rainy
3.0;60;5.5;0;Winter;Snowy
33.0;52;5.5;4;Autumn;Cloudy
27.0;25;9.5;4;Summer;Cloudy
26.0;21;6.5;8;Autumn;Sunny
20.0;68;16.0;3;Summer;Rainy
26.0;87;16.0;3;Autumn;Rainy
28.0;76;13.0;3;Autumn;Cloudy
27.0;71;13.0;1;Spring;Rainy
21.0;64;9.5;2;Spring;Rainy
41.0;66;5.0;6;Winter;Sunny
27.0;97;9.5;1;Summer;Rainy
11.0;71;4.5;1;Winter;Cloudy
-5.0;66;5.0;0;Winter;Snowy
0.0;78;4.5;1;Winter;Snowy
28.0;87;7.5;2;Spring;Rainy
17.0;57;8.0;2;Spring;Cloudy
-10.0;73;3.0;0;Winter;Snowy
30.0;59;5.5;1;Spring;Cloudy
23.0;70;12.5;0;Winter;Rainy
11.0;25;1.5;13;Autumn;Cloudy
10.0;57;11.0;4;Winter;Cloudy
15.0;64;16.0;3;Winter;Rainy
-5.0;66;6.5;0;Winter;Snowy
37.0;38;8.5;5;Spring;Sunny
-2.0;72;5.5;0;Winter;Snowy
-6.0;78;8.5;0;Winter;Snowy
23.0;22;0.5;7;Winter;Sunny
21.0;101;12.5;6;Summer;Sunny
24.0;67;9.5;9;Summer;Sunny
35.0;55;8.0;5;Autumn;Sunny
13.0;67;14.0;0;Summer;Rainy
26.0;73;15.5;0;Summer;Rainy
4.0;90;17.5;1;Winter;Snowy
33.0;52;11.5;4;Winter;Cloudy
21.0;36;5.0;5;Autumn;Sunny
-2.0;96;0.5;1;Winter;Snowy
23.0;76;2.0;1;Winter;Cloudy
34.0;74;9.0;4;Spring;Cloudy
7.0;87;10.5;0;Winter;Snowy
44.0;39;3.5;8;Spring;Sunny
16.0;64;2.0;1;Spring;Cloudy
12.0;81;13.0;2;Winter;Rainy
6.0;69;6.5;10;Winter;Snowy
-10.0;78;1.0;0;Winter;Snowy
25.0;69;11.5;3;Autumn;Cloudy
46.0;73;16.0;12;Autumn;Rainy
30.0;76;11.5;2;Summer;Rainy
19.0;91;22.0;14;Autumn;Rainy
0.0;96;1.5;0;Winter;Snowy
2.0;99;3.5;0;Winter;Snowy
-5.0;83;11.5;0;Winter;Snowy
26.0;70;6.5;2;Summer;Cloudy
-7.0;72;20.0;1;Winter;Snowy
31.0;66;9.0;1;Autumn;Rainy
17.0;72;9.5;4;Summer;Cloudy
37.0;20;9.0;7;Winter;Sunny
16.0;64;12.5;0;Winter;Rainy
-3.0;91;19.0;9;Winter;Snowy
43.0;92;14.0;10;Summer;Sunny
-8.0;60;6.0;0;Winter;Snowy
38.0;35;2.0;8;Spring;Sunny
34.0;50;5.0;4;Spring;Cloudy
31.0;64;12.5;0;Winter;Rainy
28.0;68;18.0;3;Winter;Rainy
26.0;69;13.5;1;Autumn;Rainy
-2.0;83;13.5;0;Winter;Snowy
19.0;91;6.5;3;Spring;Rainy
5.0;91;47.0;2;Summer;Rainy
-4.0;106;10.5;12;Winter;Snowy
-2.0;82;3.5;1;Winter;Snowy
33.0;74;3.5;1;Winter;Cloudy
11.0;93;22.5;14;Autumn;Rainy
21.0;66;1.0;4;Autumn;Cloudy
33.0;41;6.0;4;Spring;Sunny
34.0;76;13.0;10;Winter;Sunny
31.0;98;13.5;2;Autumn;Rainy
31.0;36;4.0;10;Spring;Sunny
11.0;65;3.5;4;Summer;Cloudy
3.0;76;3.0;3;Winter;Sunny
30.0;54;7.5;1;Spring;Cloudy
42.0;60;5.5;9;Winter;Sunny
13.0;68;6.5;2;Winter;Rainy
41.0;36;1.0;11;Autumn;Cloudy
14.0;82;5.0;3;Winter;Rainy
9.0;33;9.0;2;Spring;Rainy
9.0;69;13.0;0;Winter;Sunny
10.0;70;17.0;3;Autumn;Rainy
12.0;75;17.5;1;Summer;Rainy
34.0;71;4.0;3;Summer;Cloudy
2.0;88;3.5;1;Winter;Snowy
-9.0;95;12.0;1;Winter;Snowy
22.0;86;18.0;3;Autumn;Rainy
-18.0;106;2.5;3;Winter;Snowy
-4.0;81;2.0;1;Winter;Snowy
41.0;48;4.5;5;Spring;Sunny
28.0;23;3.5;6;Autumn;Sunny
22.0;53;5.5;1;Spring;Cloudy
4.0;97;18.0;1;Winter;Snowy
14.0;66;4.0;1;Winter;Cloudy
-5.0;91;3.0;1;Winter;Snowy
42.0;44;5.0;6;Autumn;Sunny
-7.0;96;15.5;0;Winter;Snowy
18.0;79;10.5;3;Autumn;Cloudy
28.0;56;6.5;5;Autumn;Sunny
22.0;59;12.0;3;Winter;Cloudy
47.0;103;6.5;12;Summer;Sunny
21.0;64;6.5;4;Winter;Cloudy
20.0;27;8.0;11;Spring;Sunny
19.0;99;18.0;1;Summer;Rainy
15.0;68;5.5;3;Autumn;Rainy
25.0;86;11.0;0;Autumn;Rainy
4.0;66;7.0;0;Winter;Snowy
19.0;77;7.5;10;Spring;Cloudy
43.0;74;41.5;0;Summer;Rainy
29.0;70;11.5;0;Winter;Rainy
25.0;83;15.5;0;Summer;Rainy
23.0;63;6.0;0;Autumn;Rainy
20.0;78;26.0;14;Autumn;Cloudy
-1.0;99;12.5;0;Winter;Snowy
10.0;85;13.5;1;Summer;Rainy
-9.0;62;15.0;0;Winter;Snowy
30.0;76;3.0;2;Summer;Cloudy
32.0;30;8.0;5;Spring;Sunny
36.0;56;12.5;11;Summer;Rainy
26.0;83;7.5;1;Summer;Rainy
-9.0;67;13.0;0;Winter;Snowy
24.0;49;13.0;1;Summer;Rainy
-5.0;72;10.5;1;Winter;Snowy
31.0;33;8.0;10;Spring;Sunny
26.0;105;13.0;10;Summer;Sunny
-6.0;87;16.5;1;Winter;Snowy
22.0;84;6.5;1;Spring;Rainy
27.0;66;4.0;9;Summer;Sunny
4.0;86;6.0;1;Winter;Snowy
19.0;25;7.5;7;Winter;Snowy
26.0;52;14.5;6;Spring;Cloudy
12.0;97;7.0;1;Summer;Rainy
-10.0;70;2.5;1;Winter;Snowy
3.0;89;8.0;1;Winter;Snowy
23.0;71;17.0;1;Autumn;Rainy
35.0;33;8.0;9;Winter;Sunny
-5.0;80;9.0;0;Winter;Snowy
14.0;72;10.5;7;Spring;Cloudy
32.0;55;3.5;2;Summer;Cloudy
-6.0;60;9.0;1;Winter;Snowy
7.0;66;13.5;10;Summer;Rainy
40.0;46;6.5;11;Autumn;Sunny
42.0;51;5.5;11;Autumn;Sunny
30.0;88;12.0;1;Autumn;Rainy
-7.0;80;9.0;0;Winter;Snowy
-3.0;61;9.0;0;Winter;Snowy
20.0;58;14.0;2;Spring;Cloudy
40.0;59;0.0;7;Summer;Sunny
-12.0;20;4.5;14;Autumn;Sunny
21.0;74;30.5;10;Summer;Cloudy
31.0;56;7.5;1;Winter;Cloudy
-14.0;60;12.5;13;Spring;Rainy
-2.0;100;21.5;4;Winter;Snowy
3.0;86;9.5;1;Winter;Snowy
35.0;29;0.0;7;Winter;Sunny
37.0;38;1.0;7;Autumn;Sunny
-6.0;87;11.5;11;Winter;Snowy
30.0;61;14.0;0;Summer;Rainy
17.0;22;3.5;11;Winter;Snowy
19.0;78;11.5;1;Autumn;Rainy
51.0;96;14.0;3;Summer;Sunny
29.0;57;4.5;7;Spring;Sunny
26.0;70;9.5;1;Winter;Rainy
37.0;69;7.5;6;Summer;Sunny
43.0;47;1.5;13;Spring;Cloudy
42.0;53;5.0;10;Winter;Sunny
1.0;79;9.0;1;Winter;Snowy
56.0;79;18.0;11;Summer;Cloudy
53.0;81;0.0;12;Autumn;Sunny
15.0;61;5.0;0;Spring;Rainy
3.0;93;0.5;1;Winter;Snowy
18.0;69;6.5;2;Winter;Rainy
12.0;64;1.5;4;Spring;Cloudy
32.0;31;5.5;12;Spring;Cloudy
39.0;29;4.0;8;Autumn;Sunny
31.0;94;10.5;1;Winter;Rainy
-3.0;84;5.0;1;Winter;Snowy
18.0;61;19.0;3;Autumn;Rainy
40.0;53;0.0;10;Winter;Sunny
-7.0;70;4.0;0;Winter;Snowy
32.0;75;5.0;4;Winter;Cloudy
33.0;35;4.0;10;Summer;Sunny
30.0;55;5.0;2;Autumn;Cloudy
1.0;94;12.5;0;Winter;Snowy
0.0;81;11.5;0;Winter;Snowy
32.0;22;4.5;3;Spring;Snowy
-13.0;56;13.0;14;Spring;Rainy
1.0;98;6.0;1;Winter;Snowy
33.0;94;12.5;0;Summer;Rainy
27.0;82;12.0;1;Spring;Rainy
-2.0;90;5.5;1;Winter;Snowy
3.0;70;2.0;1;Winter;Snowy
30.0;64;2.5;11;Autumn;Sunny
16.0;93;11.0;0;Autumn;Rainy
27.0;51;9.0;8;Winter;Sunny
20.0;77;8.5;2;Autumn;Rainy
-15.0;76;5.5;7;Winter;Snowy
4.0;68;4.5;1;Winter;Snowy
13.0;94;9.0;0;Winter;Rainy
16.0;54;8.0;4;Spring;Cloudy
-1.0;86;14.0;0;Winter;Snowy
13.0;58;7.5;1;Autumn;Cloudy
27.0;64;6.5;1;Summer;Cloudy
26.0;38;9.5;7;Winter;Sunny
26.0;32;7.5;6;Winter;Sunny
32.0;41;9.5;11;Summer;Sunny
-9.0;93;6.5;0;Winter;Snowy
35.0;51;1.0;10;Winter;Sunny
1.0;82;12.0;1;Winter;Snowy
24.0;57;7.5;2;Summer;Cloudy
22.0;97;7.5;2;Winter;Rainy
18.0;102;15.0;10;Winter;Rainy
15.0;22;2.5;12;Winter;Snowy
-7.0;99;2.5;0;Winter;Snowy
27.0;36;6.5;7;Autumn;Sunny
2.0;69;9.0;0;Winter;Snowy
39.0;48;8.0;9;Autumn;Sunny
11.0;70;5.5;2;Winter;Rainy
25.0;65;7.0;10;Winter;Sunny
27.0;74;6.0;2;Spring;Rainy
60.0;88;21.0;10;Winter;Cloudy
20.0;90;24.5;14;Winter;Rainy
4.0;91;6.5;1;Winter;Snowy
22.0;95;13.0;3;Autumn;Rainy
13.0;73;3.0;2;Spring;Cloudy
-10.0;63;17.5;0;Winter;Snowy
9.0;66;2.5;13;Spring;Rainy
4.0;83;9.0;1;Winter;Snowy
13.0;64;10.0;3;Spring;Cloudy
-4.0;71;0.5;0;Winter;Snowy
40.0;69;8.0;10;Summer;Sunny
31.0;75;5.0;4;Summer;Cloudy
3.0;77;10.0;0;Winter;Snowy
2.0;91;25.0;13;Winter;Snowy
35.0;94;17.0;12;Summer;Cloudy
27.0;60;6.0;3;Winter;Cloudy
20.0;94;8.0;3;Summer;Rainy
27.0;64;5.5;4;Spring;Cloudy
22.0;67;1.5;2;Winter;Cloudy
38.0;73;8.0;14;Winter;Cloudy
-2.0;65;14.0;1;Winter;Snowy
24.0;39;7.0;6;Spring;Sunny
20.0;87;6.0;3;Spring;Rainy
34.0;61;2.0;3;Winter;Cloudy
15.0;70;6.0;2;Spring;Rainy
22.0;72;6.5;0;Autumn;Rainy
20.0;71;6.5;4;Winter;Cloudy
34.0;45;7.0;9;Winter;Sunny
6.0;22;4.0;14;Autumn;Sunny
17.0;97;10.0;8;Winter;Rainy
27.0;33;4.0;11;Autumn;Sunny
30.0;85;19.5;1;Winter;Rainy
-17.0;36;11.0;5;Autumn;Rainy
16.0;75;14.5;1;Spring;Cloudy
21.0;66;6.0;2;Spring;Cloudy
12.0;100;43.0;8;Summer;Rainy
31.0;65;15.0;1;Spring;Rainy
3.0;64;14.0;1;Winter;Snowy
30.0;73;17.5;1;Summer;Rainy
21.0;73;2.0;1;Spring;Cloudy
14.0;90;18.0;3;Winter;Rainy
-6.0;75;1.0;0;Winter;Snowy
11.0;87;15.5;1;Winter;Rainy
41.0;23;8.5;10;Autumn;Sunny
32.0;50;9.5;5;Autumn;Sunny
20.0;31;6.5;9;Autumn;Sunny
-10.0;105;29.5;12;Winter;Snowy
22.0;53;14.0;4;Summer;Cloudy
1.0;75;14.5;11;Summer;Rainy
38.0;53;2.5;11;Winter;Sunny
38.0;21;11.0;8;Autumn;Snowy
-4.0;96;6.0;1;Winter;Snowy
26.0;92;12.5;3;Summer;Rainy
29.0;77;3.5;3;Winter;Cloudy
37.0;50;5.0;11;Summer;Sunny
32.0;44;5.0;9;Autumn;Sunny
22.0;78;14.0;2;Winter;Rainy
30.0;53;2.0;2;Spring;Cloudy
39.0;49;1.5;9;Autumn;Sunny
2.0;62;0.5;0;Winter;Snowy
29.0;39;4.5;5;Winter;Sunny
34.0;70;14.5;2;Winter;Rainy
30.0;50;7.0;4;Winter;Cloudy
31.0;23;6.5;7;Spring;Sunny
63.0;94;20.5;11;Spring;Cloudy
25.0;70;14.0;4;Winter;Cloudy
31.0;56;4.0;4;Winter;Cloudy
32.0;78;10.5;2;Autumn;Cloudy
15.0;101;28.5;0;Winter;Rainy
34.0;68;8.5;2;Summer;Rainy
18.0;74;11.0;2;Winter;Cloudy
-20.0;24;11.5;2;Winter;Rainy
31.0;62;8.0;3;Spring;Rainy
61.0;84;6.5;13;Spring;Sunny
28.0;30;8.0;7;Spring;Sunny
24.0;61;9.5;7;Winter;Sunny
46.0;94;4.0;10;Spring;Sunny
31.0;49;5.5;11;Autumn;Sunny
25.0;32;1.0;7;Winter;Sunny
9.0;48;13.5;12;Autumn;Snowy
-9.0;89;18.5;0;Winter;Snowy
20.0;64;5.5;2;Summer;Cloudy
-17.0;104;10.0;4;Winter;Snowy
-3.0;60;9.5;0;Winter;Snowy
32.0;51;0.0;1;Winter;Cloudy
36.0;33;9.0;11;Spring;Sunny
0.0;66;2.0;1;Winter;Snowy
2.0;73;30.0;13;Winter;Snowy
24.0;72;15.0;3;Spring;Cloudy
36.0;36;7.0;8;Autumn;Sunny
27.0;91;19.0;1;Spring;Rainy
17.0;62;1.5;1;Winter;Cloudy
20.0;58;14.0;1;Spring;Cloudy
16.0;64;3.0;14;Summer;Sunny
-10.0;30;9.5;12;Winter;Rainy
-4.0;76;13.0;0;Winter;Snowy
2.0;104;27.5;2;Winter;Snowy
16.0;63;16.0;3;Winter;Rainy
-7.0;97;0.5;0;Winter;Snowy
26.0;65;6.0;1;Summer;Cloudy
34.0;72;6.0;1;Winter;Rainy
24.0;95;6.0;1;Autumn;Sunny
-11.0;91;9.0;4;Winter;Snowy
-1.0;94;12.0;1;Winter;Snowy
-5.0;80;17.0;1;Winter;Snowy
12.0;91;20.0;10;Autumn;Rainy
20.0;78;13.0;0;Winter;Rainy
0.0;83;5.0;1;Winter;Snowy
-6.0;93;38.0;7;Winter;Snowy
-9.0;72;7.5;1;Winter;Snowy
33.0;88;15.0;3;Winter;Rainy
-8.0;61;16.5;0;Winter;Snowy
29.0;61;8.0;4;Summer;Cloudy
23.0;59;9.5;1;Winter;Cloudy
36.0;48;1.0;9;Spring;Sunny
25.0;78;20.0;0;Spring;Rainy
17.0;76;3.0;2;Winter;Cloudy
2.0;83;15.5;1;Winter;Snowy
40.0;27;4.0;7;Winter;Sunny
-12.0;49;13.0;13;Winter;Sunny
-10.0;67;15.0;0;Winter;Snowy
34.0;57;7.0;8;Spring;Sunny
23.0;67;9.0;1;Spring;Cloudy
41.0;69;2.0;6;Summer;Sunny
29.0;74;12.0;0;Winter;Rainy
-9.0;71;9.5;1;Winter;Snowy
0.0;82;8.0;0;Winter;Snowy
24.0;58;10.0;4;Autumn;Cloudy
10.0;78;8.5;1;Summer;Rainy
13.0;69;12.5;1;Summer;Rainy
13.0;77;1.5;2;Winter;Cloudy
23.0;91;15.0;1;Winter;Rainy
49.0;76;24.0;5;Summer;Rainy
22.0;35;3.5;6;Spring;Sunny
25.0;95;13.5;1;Spring;Rainy
4.0;57;7.0;9;Winter;Cloudy
36.0;49;8.5;1;Winter;Sunny
32.0;78;6.0;0;Autumn;Rainy
31.0;82;14.5;2;Winter;Rainy
33.0;93;5.0;2;Summer;Rainy
1.0;73;5.5;1;Winter;Snowy
16.0;66;0.5;2;Spring;Cloudy
-10.0;67;7.5;0;Winter;Snowy
39.0;50;9.5;7;Summer;Sunny
34.0;51;1.5;1;Summer;Cloudy
4.0;106;21.0;0;Winter;Snowy
30.0;65;16.5;1;Winter;Rainy
27.0;57;9.0;11;Summer;Sunny
23.0;64;9.0;10;Summer;Sunny
19.0;74;2.5;2;Autumn;Cloudy
37.0;60;9.0;10;Autumn;Sunny
27.0;79;2.0;1;Winter;Cloudy
-8.0;69;4.0;1;Winter;Snowy
-16.0;48;9.0;8;Spring;Cloudy
70.0;71;6.5;6;Autumn;Sunny
-12.0;68;4.0;3;Autumn;Sunny
33.0;93;18.5;2;Summer;Rainy
31.0;88;6.0;3;Summer;Rainy
41.0;39;8.0;9;Winter;Sunny
10.0;77;12.0;4;Autumn;Cloudy
42.0;46;4.0;5;Summer;Sunny
16.0;74;14.5;1;Summer;Rainy
18.0;57;10.0;3;Autumn;Cloudy
28.0;66;19.5;0;Summer;Rainy
32.0;67;5.5;4;Autumn;Cloudy
20.0;47;10.0;8;Summer;Sunny
13.0;65;12.5;4;Winter;Cloudy
20.0;94;17.0;1;Autumn;Rainy
25.0;81;17.0;12;Winter;Rainy
28.0;66;3.0;4;Winter;Cloudy
3.0;95;15.5;1;Winter;Snowy
33.0;87;11.0;9;Autumn;Sunny
